date,ndvi_sg,ndvi_sg_scaled
2020-02-05,0.249379528011197,0.21822325723848734
2020-02-10,0.244954996094945,0.21479054918791773
2020-02-15,0.24124325300433,0.21191084787036155
2020-02-20,0.238244298739353,0.20958415328581959
2020-02-25,0.235958133300014,0.20781046543429182
2020-03-01,0.234549575528396,0.2067176565917191
2020-03-06,0.233945330277298,0.20624886179551846
2020-03-11,0.234020307406363,0.20630703169900694
2020-03-16,0.233923263676813,0.2062317417478914
2020-03-21,0.23265724500954,0.20524951977422765
2020-03-26,0.23000351525537,0.20319066255190432
2020-03-31,0.226394693950836,0.20039081158922106
2020-04-05,0.222480566638144,0.19735409344783317
2020-04-10,0.219040568403486,0.19468522138236535
2020-04-15,0.216877707615624,0.19300719763221813
2020-04-20,0.216584148922455,0.1927794444351727
2020-04-25,0.217772656640527,0.1937015306782404
2020-04-30,0.219678479678254,0.19518013546816995
2020-05-05,0.221772902206026,0.19680506240020743
2020-05-10,0.223874393351892,0.1984354734156908
2020-05-15,0.226743743558244,0.2006616165964121
2020-05-20,0.23285053582311,0.20539948161073415
2020-05-25,0.244560828446774,0.21448474001199547
2020-05-30,0.261675438118368,0.22776285835627533
2020-06-04,0.282617207125163,0.24401022201495798
2020-06-09,0.30494583600687,0.2613335605219937
2020-06-14,0.325713942509218,0.27744619067928433
2020-06-19,0.342601205270345,0.2905479252648742
2020-06-24,0.355129172432315,0.3002675644375972
2020-06-29,0.364929265933034,0.3078708229275371
2020-07-04,0.373560464957134,0.31456721181949354
2020-07-09,0.380961808714346,0.3203094355804053
2020-07-14,0.387198042668075,0.32514772602635494
2020-07-19,0.39252074108014,0.32927726335045837
2020-07-24,0.396870886241035,0.3326522595303029
2020-07-29,0.400021699907068,0.33509677199895704
2020-08-03,0.401716351688356,0.3364115426736067
2020-08-08,0.401786499489838,0.3364659658142767
2020-08-13,0.400252788225314,0.33527605847387704
2020-08-18,0.397478909332451,0.3331239853083834
2020-08-23,0.394221938870619,0.3305971126501184
2020-08-28,0.391190885076601,0.3282455141178043
2020-09-02,0.388525189815332,0.3261773736326804
2020-09-07,0.385413981224504,0.32376358817946493
2020-09-12,0.380628195876848,0.32005060696424226
2020-09-17,0.373445491706687,0.31447801151313803
2020-09-22,0.364359413843062,0.3074287115598474
2020-09-27,0.354697130810174,0.29993237129568384
2020-10-02,0.345964585736153,0.29315735456059233
2020-10-07,0.339023853999435,0.2877724898651968
2020-10-12,0.334036660615875,0.2839032491858357
2020-10-17,0.330066069265053,0.2808227242504354
2020-10-22,0.325851267820216,0.2775527325032631
2020-10-27,0.320663604939607,0.2735279605113385
2020-11-01,0.314668772917926,0.2688769582059763
2020-11-06,0.308314105032152,0.26394678253472226
2020-11-11,0.301934362389147,0.258997152981647
2020-11-16,0.295567552127628,0.2540575568266532
2020-11-21,0.289287015590646,0.24918489487269513
2020-11-26,0.283340970958727,0.24457174354654881
2020-12-01,0.278040870700301,0.24045973866777354
2020-12-06,0.273527294988188,0.23695794729704922
2020-12-11,0.26943783586914,0.23378520055092045
2020-12-16,0.265109221306553,0.23042690856929268
2020-12-21,0.260023214803662,0.22648100518376288
2020-12-26,0.254244312298905,0.22199752862013572
2020-12-31,0.248248649574308,0.21734588182612669
2021-01-05,0.242826763700081,0.21313939136747168
2021-01-10,0.238580514519239,0.20984500135657344
2021-01-15,0.235866191456788,0.20773913370668765
2021-01-20,0.234404741317736,0.20660528909831166
2021-01-25,0.233399214996421,0.2058251662822553
2021-01-30,0.23206133465696,0.20478719148652666
2021-02-04,0.230017585926397,0.20320157907519437
2021-02-09,0.227187836373465,0.20100615947933487
2021-02-14,0.22327890412581,0.19797347185279313
2021-02-19,0.21787093764669,0.19377778055222922
2021-02-24,0.211130698127943,0.1885484647970906
2021-03-01,0.20386138944367,0.18290867850672127
2021-03-06,0.196982785901009,0.17757201505745615
2021-03-11,0.191272388370828,0.17314168707139202
2021-03-16,0.18705142367511,0.169866913656618
2021-03-21,0.184250869644944,0.16769414497794846
2021-03-26,0.182285923106761,0.16616967008925257
2021-03-31,0.180592986177749,0.16485622985753448
2021-04-05,0.178869094903935,0.1635187741524029
2021-04-10,0.177331254129089,0.16232566299212003
2021-04-15,0.176384523946121,0.16159115629574966
2021-04-20,0.177114308479035,0.16215734889843228
2021-04-25,0.180595760345088,0.16485838215448667
2021-04-30,0.187265195943841,0.17003276572905213
2021-05-05,0.196693699156894,0.17734773135635062
2021-05-10,0.208101999029962,0.18619869312108486
2021-05-15,0.220590969076202,0.1958880769547914
2021-05-20,0.233911636417483,0.20622272090965055
2021-05-25,0.248455360598336,0.217506255535652
2021-05-30,0.266031704193948,0.23114260335780626
2021-06-04,0.285668790170914,0.24637774786546757
2021-06-09,0.307366618529232,0.26321168905863435
2021-06-14,0.331125189268903,0.2816444269373074
